x-axis,1,2
second,Volt,Ampere
-200.000E-09,+2.343747241E-03,+414.843799E-06
-198.000E-09,+1.953122235E-03,+442.187550E-06
-196.000E-09,+1.953122235E-03,+418.750049E-06
-194.000E-09,+1.562497229E-03,+395.312548E-06
-192.000E-09,+1.562497229E-03,+403.125048E-06
-190.000E-09,+2.343747241E-03,+430.468800E-06
-188.000E-09,+1.171872223E-03,+407.031298E-06
-186.000E-09,+1.562497229E-03,+414.843799E-06
-184.000E-09,+1.562497229E-03,+410.937549E-06
-182.000E-09,+1.562497229E-03,+403.125048E-06
-180.000E-09,+1.171872223E-03,+391.406298E-06
-178.000E-09,+1.562497229E-03,+367.968797E-06
-176.000E-09,+1.953122235E-03,+399.218798E-06
-174.000E-09,+1.953122235E-03,+391.406298E-06
-172.000E-09,+1.953122235E-03,+387.500048E-06
-170.000E-09,+1.953122235E-03,+426.562549E-06
-168.000E-09,+1.953122235E-03,+446.093800E-06
-166.000E-09,+1.953122235E-03,+422.656299E-06
-164.000E-09,+1.953122235E-03,+430.468800E-06
-162.000E-09,+1.953122235E-03,+434.375050E-06
-160.000E-09,+1.171872223E-03,+418.750049E-06
-158.000E-09,+1.562497229E-03,+407.031298E-06
-156.000E-09,+1.953122235E-03,+379.687547E-06
-154.000E-09,+1.562497229E-03,+395.312548E-06
-152.000E-09,+1.953122235E-03,+391.406298E-06
-150.000E-09,+1.562497229E-03,+422.656299E-06
-148.000E-09,+1.171872223E-03,+403.125048E-06
-146.000E-09,+1.562497229E-03,+379.687547E-06
-144.000E-09,+1.953122235E-03,+407.031298E-06
-142.000E-09,+1.562497229E-03,+422.656299E-06
-140.000E-09,+1.171872223E-03,+410.937549E-06
-138.000E-09,+1.953122235E-03,+399.218798E-06
-136.000E-09,+1.953122235E-03,+391.406298E-06
-134.000E-09,+1.953122235E-03,+407.031298E-06
-132.000E-09,+1.562497229E-03,+395.312548E-06
-130.000E-09,+1.562497229E-03,+399.218798E-06
-128.000E-09,+1.562497229E-03,+410.937549E-06
-126.000E-09,+1.953122235E-03,+422.656299E-06
-124.000E-09,+2.734372247E-03,+387.500048E-06
-122.000E-09,+1.562497229E-03,+403.125048E-06
-120.000E-09,+1.562497229E-03,+426.562549E-06
-118.000E-09,+2.343747241E-03,+395.312548E-06
-116.000E-09,+1.953122235E-03,+387.500048E-06
-114.000E-09,+1.562497229E-03,+430.468800E-06
-112.000E-09,+1.562497229E-03,+422.656299E-06
-110.000E-09,+1.562497229E-03,+395.312548E-06
-108.000E-09,+1.171872223E-03,+395.312548E-06
-106.000E-09,+1.562497229E-03,+418.750049E-06
-104.000E-09,+1.953122235E-03,+422.656299E-06
-102.000E-09,+1.953122235E-03,+442.187550E-06
-100.000E-09,+1.562497229E-03,+438.281300E-06
-98.000E-09,+1.562497229E-03,+407.031298E-06
-96.000E-09,+1.953122235E-03,+410.937549E-06
-94.000E-09,+1.562497229E-03,+410.937549E-06
